Show_ID,Title,Director,Cast,Country,Date_Added,Release_Year,Rating,Duration,Category,Listed_In,Description
1852,Movie 1851,Director A,Actor X,India,2021-07-25,2006,R,127 min,TV Show,Action,This is a description for Movie 1851
1853,Movie 1852,Director A,Actor Y,Brazil,2022-12-09,1995,G,117 min,Movie,Documentary,This is a description for Movie 1852
1854,Movie 1853,Director A,Actor X,France,2015-11-24,1971,PG-13,108 min,TV Show,Horror,This is a description for Movie 1853
1855,Movie 1854,Director A,Actor X,Germany,2020-01-10,1989,TV-14,170 min,Movie,Action,This is a description for Movie 1854
1856,Movie 1855,Director E,Actor Y,Germany,2018-08-02,1994,PG,100 min,Movie,Thriller,This is a description for Movie 1855
1857,Movie 1856,Director A,Actor Y,United States,2023-07-04,2004,G,166 min,Movie,Comedy,This is a description for Movie 1856
1858,Movie 1857,Director E,Actor X,Canada,2016-09-14,2000,TV-MA,128 min,TV Show,Drama,This is a description for Movie 1857
1859,Movie 1858,Director E,Actor V,India,2021-12-10,1954,R,116 min,Movie,Documentary,This is a description for Movie 1858
1860,Movie 1859,Director A,Actor Y,France,2020-01-29,1962,G,30 min,TV Show,Documentary,This is a description for Movie 1859
1861,Movie 1860,Director C,Actor Z,United Kingdom,2020-08-03,1977,G,171 min,Movie,Romance,This is a description for Movie 1860
1862,Movie 1861,Director D,Actor W,France,2020-02-27,2011,G,141 min,TV Show,Animation,This is a description for Movie 1861
1863,Movie 1862,Director B,Actor X,Brazil,2021-12-09,1973,TV-14,103 min,TV Show,Animation,This is a description for Movie 1862
1864,Movie 1863,Director E,Actor X,Germany,2021-01-01,1956,TV-MA,94 min,Movie,Animation,This is a description for Movie 1863
1865,Movie 1864,Director D,Actor W,Pakistan,2017-01-25,1987,TV-MA,98 min,Movie,Romance,This is a description for Movie 1864
1866,Movie 1865,Director C,Actor V,Brazil,2015-05-26,1986,PG-13,96 min,Movie,Thriller,This is a description for Movie 1865
1867,Movie 1866,Director B,Actor W,France,2017-10-17,2017,TV-14,79 min,Movie,Action,This is a description for Movie 1866
1868,Movie 1867,Director B,Actor Y,India,2019-06-16,1991,G,87 min,TV Show,Animation,This is a description for Movie 1867
1869,Movie 1868,Director E,Actor W,France,2017-04-07,1954,PG,82 min,TV Show,Drama,This is a description for Movie 1868
1870,Movie 1869,Director A,Actor X,France,2020-02-02,2013,TV-14,120 min,TV Show,Horror,This is a description for Movie 1869
1871,Movie 1870,Director C,Actor W,United States,2016-09-18,1999,TV-14,144 min,TV Show,Romance,This is a description for Movie 1870
1872,Movie 1871,Director E,Actor Z,United Kingdom,2018-07-19,1964,TV-MA,147 min,TV Show,Romance,This is a description for Movie 1871
1873,Movie 1872,Director C,Actor Y,India,2022-01-25,2022,PG-13,86 min,Movie,Comedy,This is a description for Movie 1872
1874,Movie 1873,Director A,Actor W,France,2016-09-21,2002,PG-13,115 min,Movie,Comedy,This is a description for Movie 1873
1875,Movie 1874,Director A,Actor X,Canada,2023-01-07,1974,TV-14,47 min,TV Show,Thriller,This is a description for Movie 1874
1876,Movie 1875,Director E,Actor Y,United Kingdom,2023-09-02,1958,TV-14,45 min,Movie,Animation,This is a description for Movie 1875
1877,Movie 1876,Director A,Actor X,Brazil,2021-09-28,1987,R,159 min,Movie,Thriller,This is a description for Movie 1876
1878,Movie 1877,Director D,Actor V,India,2015-09-14,1971,G,42 min,Movie,Romance,This is a description for Movie 1877
1879,Movie 1878,Director B,Actor Z,Brazil,2024-02-16,1998,TV-MA,109 min,Movie,Action,This is a description for Movie 1878
1880,Movie 1879,Director E,Actor V,Germany,2020-11-04,2017,G,72 min,Movie,Horror,This is a description for Movie 1879
1881,Movie 1880,Director C,Actor Z,France,2017-06-23,1964,PG,83 min,Movie,Animation,This is a description for Movie 1880
1882,Movie 1881,Director D,Actor W,Brazil,2018-12-30,2014,PG,166 min,TV Show,Drama,This is a description for Movie 1881
1883,Movie 1882,Director E,Actor Y,Brazil,2022-03-02,2003,PG-13,102 min,Movie,Romance,This is a description for Movie 1882
1884,Movie 1883,Director A,Actor W,United States,2022-08-21,1979,TV-MA,77 min,Movie,Action,This is a description for Movie 1883
1885,Movie 1884,Director A,Actor Z,Brazil,2015-04-18,1969,G,47 min,TV Show,Action,This is a description for Movie 1884
1886,Movie 1885,Director A,Actor Z,Canada,2017-11-08,1982,PG-13,40 min,TV Show,Animation,This is a description for Movie 1885
1887,Movie 1886,Director A,Actor Z,Canada,2018-10-20,1956,PG,113 min,TV Show,Romance,This is a description for Movie 1886
1888,Movie 1887,Director C,Actor X,United Kingdom,2019-08-04,1957,TV-14,48 min,Movie,Animation,This is a description for Movie 1887
1889,Movie 1888,Director D,Actor Y,France,2018-11-03,1977,TV-MA,129 min,TV Show,Action,This is a description for Movie 1888
1890,Movie 1889,Director B,Actor W,Pakistan,2015-06-09,1994,TV-MA,145 min,Movie,Documentary,This is a description for Movie 1889
1891,Movie 1890,Director C,Actor W,Germany,2015-04-10,2022,G,119 min,TV Show,Animation,This is a description for Movie 1890
1892,Movie 1891,Director C,Actor V,Brazil,2015-09-22,2023,R,103 min,Movie,Action,This is a description for Movie 1891
1893,Movie 1892,Director B,Actor Z,Brazil,2022-08-29,1960,G,53 min,Movie,Romance,This is a description for Movie 1892
1894,Movie 1893,Director B,Actor Z,India,2023-07-18,1980,TV-14,42 min,TV Show,Action,This is a description for Movie 1893
1895,Movie 1894,Director A,Actor Z,United States,2016-11-07,1961,TV-14,154 min,Movie,Animation,This is a description for Movie 1894
1896,Movie 1895,Director C,Actor W,Pakistan,2017-03-09,2000,PG-13,145 min,Movie,Horror,This is a description for Movie 1895
1897,Movie 1896,Director E,Actor V,United Kingdom,2024-07-18,1993,TV-MA,100 min,Movie,Romance,This is a description for Movie 1896
1898,Movie 1897,Director B,Actor X,Germany,2017-12-18,1999,PG-13,155 min,Movie,Comedy,This is a description for Movie 1897
1899,Movie 1898,Director B,Actor Y,Pakistan,2021-02-08,1966,TV-14,174 min,TV Show,Romance,This is a description for Movie 1898
1900,Movie 1899,Director D,Actor X,Brazil,2022-05-30,1984,R,148 min,TV Show,Action,This is a description for Movie 1899
1901,Movie 1900,Director E,Actor W,India,2019-01-10,1950,TV-MA,120 min,TV Show,Romance,This is a description for Movie 1900
1902,Movie 1901,Director E,Actor Z,France,2018-08-17,1978,TV-14,114 min,Movie,Drama,This is a description for Movie 1901
1903,Movie 1902,Director B,Actor Y,United States,2016-08-30,2000,R,137 min,TV Show,Romance,This is a description for Movie 1902
1904,Movie 1903,Director A,Actor W,France,2019-04-28,2013,G,156 min,TV Show,Romance,This is a description for Movie 1903
1905,Movie 1904,Director D,Actor W,United Kingdom,2024-05-18,1953,PG,150 min,Movie,Animation,This is a description for Movie 1904
1906,Movie 1905,Director E,Actor W,Pakistan,2019-11-28,1977,TV-14,158 min,TV Show,Drama,This is a description for Movie 1905
1907,Movie 1906,Director B,Actor Y,United Kingdom,2018-05-21,1965,PG,35 min,TV Show,Drama,This is a description for Movie 1906
1908,Movie 1907,Director E,Actor Y,Brazil,2023-12-05,2012,PG-13,107 min,TV Show,Drama,This is a description for Movie 1907
1909,Movie 1908,Director D,Actor V,United Kingdom,2022-05-14,2002,PG,67 min,Movie,Thriller,This is a description for Movie 1908
1910,Movie 1909,Director D,Actor V,France,2021-07-22,1966,TV-14,145 min,TV Show,Documentary,This is a description for Movie 1909
1911,Movie 1910,Director C,Actor X,India,2022-10-30,1989,PG,131 min,TV Show,Thriller,This is a description for Movie 1910
1912,Movie 1911,Director B,Actor Y,United Kingdom,2017-03-11,1962,TV-MA,37 min,TV Show,Romance,This is a description for Movie 1911
1913,Movie 1912,Director D,Actor Y,Canada,2018-03-06,2001,TV-14,107 min,Movie,Thriller,This is a description for Movie 1912
1914,Movie 1913,Director C,Actor Y,India,2017-11-19,2007,R,141 min,Movie,Animation,This is a description for Movie 1913
1915,Movie 1914,Director C,Actor V,Pakistan,2021-01-02,1986,PG,177 min,TV Show,Thriller,This is a description for Movie 1914
1916,Movie 1915,Director E,Actor W,United States,2020-01-22,2010,TV-MA,84 min,TV Show,Drama,This is a description for Movie 1915
1917,Movie 1916,Director E,Actor Z,United States,2019-01-31,1983,PG-13,77 min,TV Show,Drama,This is a description for Movie 1916
1918,Movie 1917,Director C,Actor V,Brazil,2020-07-14,2019,PG-13,117 min,Movie,Comedy,This is a description for Movie 1917
1919,Movie 1918,Director E,Actor Y,Brazil,2016-05-17,1966,PG,39 min,Movie,Thriller,This is a description for Movie 1918
1920,Movie 1919,Director D,Actor V,Canada,2022-10-17,1969,PG-13,81 min,TV Show,Documentary,This is a description for Movie 1919
1921,Movie 1920,Director A,Actor X,Pakistan,2023-04-04,2022,R,63 min,TV Show,Animation,This is a description for Movie 1920
1922,Movie 1921,Director D,Actor Y,France,2018-04-29,2008,TV-14,90 min,Movie,Animation,This is a description for Movie 1921
1923,Movie 1922,Director C,Actor X,United States,2016-04-15,2018,TV-MA,173 min,Movie,Animation,This is a description for Movie 1922
1924,Movie 1923,Director C,Actor Y,United States,2022-06-30,1982,G,108 min,TV Show,Romance,This is a description for Movie 1923
1925,Movie 1924,Director D,Actor V,United States,2018-09-30,1966,PG,47 min,Movie,Horror,This is a description for Movie 1924
1926,Movie 1925,Director E,Actor W,France,2020-08-10,2006,PG-13,100 min,TV Show,Animation,This is a description for Movie 1925
1927,Movie 1926,Director E,Actor Z,United States,2015-04-20,1950,TV-14,115 min,TV Show,Horror,This is a description for Movie 1926
1928,Movie 1927,Director C,Actor X,United Kingdom,2020-02-17,1962,G,61 min,Movie,Action,This is a description for Movie 1927
1929,Movie 1928,Director B,Actor V,Pakistan,2017-06-12,1976,R,72 min,TV Show,Documentary,This is a description for Movie 1928
1930,Movie 1929,Director E,Actor W,India,2019-11-05,2019,PG-13,112 min,TV Show,Documentary,This is a description for Movie 1929
1931,Movie 1930,Director D,Actor V,India,2017-12-23,2008,PG-13,98 min,TV Show,Comedy,This is a description for Movie 1930
1932,Movie 1931,Director E,Actor X,Canada,2017-01-25,1955,TV-MA,79 min,TV Show,Romance,This is a description for Movie 1931
1933,Movie 1932,Director D,Actor Z,United Kingdom,2015-02-22,1972,R,41 min,TV Show,Romance,This is a description for Movie 1932
1934,Movie 1933,Director C,Actor V,United States,2021-04-28,1959,R,114 min,TV Show,Drama,This is a description for Movie 1933
1935,Movie 1934,Director E,Actor Y,United States,2018-08-18,2000,PG,152 min,TV Show,Drama,This is a description for Movie 1934
1936,Movie 1935,Director D,Actor W,Brazil,2020-07-21,1968,G,87 min,Movie,Documentary,This is a description for Movie 1935
1937,Movie 1936,Director C,Actor V,Brazil,2020-06-14,2000,TV-MA,112 min,Movie,Comedy,This is a description for Movie 1936
1938,Movie 1937,Director B,Actor W,Canada,2023-01-12,2017,PG,141 min,TV Show,Romance,This is a description for Movie 1937
1939,Movie 1938,Director D,Actor Y,United States,2021-03-31,1991,TV-MA,157 min,Movie,Comedy,This is a description for Movie 1938
1940,Movie 1939,Director B,Actor Z,Canada,2015-03-14,2006,R,65 min,TV Show,Action,This is a description for Movie 1939
1941,Movie 1940,Director B,Actor Z,United Kingdom,2018-10-12,2017,TV-MA,83 min,TV Show,Horror,This is a description for Movie 1940
1942,Movie 1941,Director A,Actor Y,India,2017-08-08,1987,TV-MA,76 min,Movie,Romance,This is a description for Movie 1941
1943,Movie 1942,Director E,Actor W,United States,2019-06-15,2011,TV-MA,144 min,TV Show,Drama,This is a description for Movie 1942
1944,Movie 1943,Director D,Actor V,Pakistan,2016-04-28,1956,TV-14,153 min,TV Show,Documentary,This is a description for Movie 1943
1945,Movie 1944,Director B,Actor Y,France,2017-10-26,2020,TV-14,125 min,Movie,Comedy,This is a description for Movie 1944
1946,Movie 1945,Director A,Actor X,United Kingdom,2017-05-26,1999,G,136 min,Movie,Horror,This is a description for Movie 1945
1947,Movie 1946,Director C,Actor W,United States,2020-06-28,2001,G,149 min,Movie,Horror,This is a description for Movie 1946
1948,Movie 1947,Director D,Actor Z,France,2020-01-06,1975,R,130 min,Movie,Animation,This is a description for Movie 1947
1949,Movie 1948,Director B,Actor Y,Pakistan,2017-05-08,1975,TV-MA,132 min,Movie,Horror,This is a description for Movie 1948
1950,Movie 1949,Director E,Actor Z,Brazil,2020-07-13,1968,R,61 min,Movie,Drama,This is a description for Movie 1949
1951,Movie 1950,Director A,Actor W,Canada,2020-02-01,1958,TV-14,95 min,TV Show,Documentary,This is a description for Movie 1950
1952,Movie 1951,Director B,Actor Z,Brazil,2020-12-24,2010,TV-MA,40 min,Movie,Drama,This is a description for Movie 1951
1953,Movie 1952,Director E,Actor Y,India,2017-02-17,1969,PG,177 min,Movie,Romance,This is a description for Movie 1952
1954,Movie 1953,Director B,Actor W,Brazil,2024-07-07,1999,TV-14,66 min,TV Show,Comedy,This is a description for Movie 1953
1955,Movie 1954,Director D,Actor X,United States,2016-09-19,1971,TV-14,131 min,TV Show,Action,This is a description for Movie 1954
1956,Movie 1955,Director D,Actor Y,Pakistan,2022-02-15,1962,TV-14,78 min,Movie,Animation,This is a description for Movie 1955
1957,Movie 1956,Director D,Actor V,Brazil,2022-08-22,1961,TV-MA,48 min,TV Show,Thriller,This is a description for Movie 1956
1958,Movie 1957,Director A,Actor Y,United States,2022-03-02,1959,G,36 min,TV Show,Animation,This is a description for Movie 1957
1959,Movie 1958,Director D,Actor W,India,2023-12-22,2014,PG-13,162 min,TV Show,Horror,This is a description for Movie 1958
1960,Movie 1959,Director E,Actor Y,France,2016-02-14,1979,PG,71 min,TV Show,Drama,This is a description for Movie 1959
1961,Movie 1960,Director B,Actor X,Pakistan,2017-11-25,1957,PG,117 min,TV Show,Thriller,This is a description for Movie 1960
1962,Movie 1961,Director C,Actor X,Brazil,2021-03-27,1970,R,164 min,TV Show,Comedy,This is a description for Movie 1961
1963,Movie 1962,Director E,Actor V,Canada,2024-01-12,1971,TV-MA,40 min,TV Show,Romance,This is a description for Movie 1962
1964,Movie 1963,Director E,Actor Z,Canada,2021-04-28,1967,G,70 min,Movie,Animation,This is a description for Movie 1963
1965,Movie 1964,Director D,Actor W,Pakistan,2018-02-28,2015,TV-14,32 min,TV Show,Drama,This is a description for Movie 1964
1966,Movie 1965,Director A,Actor W,Canada,2019-05-20,1997,PG-13,69 min,Movie,Romance,This is a description for Movie 1965
1967,Movie 1966,Director B,Actor Z,Brazil,2017-06-10,1993,TV-MA,80 min,TV Show,Action,This is a description for Movie 1966
1968,Movie 1967,Director A,Actor X,Brazil,2016-03-23,1958,TV-MA,61 min,TV Show,Horror,This is a description for Movie 1967
1969,Movie 1968,Director B,Actor X,Pakistan,2021-02-11,2016,G,77 min,Movie,Action,This is a description for Movie 1968
1970,Movie 1969,Director B,Actor Y,Brazil,2019-07-11,2003,PG-13,100 min,TV Show,Horror,This is a description for Movie 1969
1971,Movie 1970,Director A,Actor V,France,2023-12-02,1975,TV-14,177 min,TV Show,Documentary,This is a description for Movie 1970
1972,Movie 1971,Director E,Actor V,United States,2018-07-21,1975,TV-MA,118 min,Movie,Documentary,This is a description for Movie 1971
1973,Movie 1972,Director B,Actor V,India,2019-08-14,1983,PG,138 min,TV Show,Documentary,This is a description for Movie 1972
1974,Movie 1973,Director A,Actor Y,France,2015-12-18,1957,PG,64 min,TV Show,Romance,This is a description for Movie 1973
1975,Movie 1974,Director B,Actor V,France,2018-12-07,1959,PG-13,137 min,Movie,Documentary,This is a description for Movie 1974
1976,Movie 1975,Director C,Actor Z,Canada,2023-10-28,1997,TV-14,69 min,Movie,Comedy,This is a description for Movie 1975
1977,Movie 1976,Director E,Actor Y,United States,2021-08-28,2004,PG-13,81 min,TV Show,Thriller,This is a description for Movie 1976
1978,Movie 1977,Director D,Actor Z,Pakistan,2023-07-05,2003,TV-MA,141 min,Movie,Thriller,This is a description for Movie 1977
1979,Movie 1978,Director B,Actor Y,Germany,2021-07-01,1989,PG,68 min,TV Show,Romance,This is a description for Movie 1978
1980,Movie 1979,Director C,Actor V,Canada,2016-04-09,1964,R,97 min,TV Show,Romance,This is a description for Movie 1979
1981,Movie 1980,Director D,Actor Z,United States,2021-11-18,1967,PG-13,105 min,Movie,Documentary,This is a description for Movie 1980
1982,Movie 1981,Director D,Actor Z,Brazil,2023-09-02,1972,R,94 min,Movie,Horror,This is a description for Movie 1981
1983,Movie 1982,Director B,Actor Z,Pakistan,2018-03-03,2011,R,91 min,Movie,Thriller,This is a description for Movie 1982
1984,Movie 1983,Director A,Actor Y,Germany,2021-01-18,1995,G,31 min,Movie,Animation,This is a description for Movie 1983
1985,Movie 1984,Director B,Actor W,Pakistan,2016-07-09,1988,PG,163 min,TV Show,Thriller,This is a description for Movie 1984
1986,Movie 1985,Director C,Actor V,Germany,2015-10-27,1964,PG-13,151 min,Movie,Documentary,This is a description for Movie 1985
1987,Movie 1986,Director D,Actor Z,Germany,2015-12-22,2002,R,104 min,Movie,Romance,This is a description for Movie 1986
1988,Movie 1987,Director B,Actor W,Canada,2018-06-17,2013,TV-MA,69 min,TV Show,Action,This is a description for Movie 1987
1989,Movie 1988,Director A,Actor V,Brazil,2016-07-17,2012,G,118 min,TV Show,Horror,This is a description for Movie 1988
1990,Movie 1989,Director B,Actor V,Canada,2017-03-03,1965,TV-14,57 min,TV Show,Animation,This is a description for Movie 1989
